ElapsedTime(s)	7178	EstimatedLatency(ms)	9.194	Trials	8896
ElapsedTime(s)	7234	EstimatedLatency(ms)	9.194	Trials	8960
ElapsedTime(s)	7293	EstimatedLatency(ms)	9.194	Trials	9024
ElapsedTime(s)	7345	EstimatedLatency(ms)	9.194	Trials	9088
ElapsedTime(s)	7403	EstimatedLatency(ms)	9.194	Trials	9152
ElapsedTime(s)	7462	EstimatedLatency(ms)	9.194	Trials	9216
ElapsedTime(s)	7513	EstimatedLatency(ms)	9.194	Trials	9280
ElapsedTime(s)	7575	EstimatedLatency(ms)	9.194	Trials	9344
ElapsedTime(s)	7635	EstimatedLatency(ms)	9.194	Trials	9408
ElapsedTime(s)	7693	EstimatedLatency(ms)	9.194	Trials	9472
ElapsedTime(s)	7748	EstimatedLatency(ms)	9.194	Trials	9536
ElapsedTime(s)	7805	EstimatedLatency(ms)	9.194	Trials	9600
ElapsedTime(s)	7868	EstimatedLatency(ms)	9.194	Trials	9664
ElapsedTime(s)	7924	EstimatedLatency(ms)	9.194	Trials	9728
ElapsedTime(s)	7980	EstimatedLatency(ms)	9.194	Trials	9792
ElapsedTime(s)	8036	EstimatedLatency(ms)	9.194	Trials	9856
ElapsedTime(s)	8095	EstimatedLatency(ms)	9.194	Trials	9920
ElapsedTime(s)	8152	EstimatedLatency(ms)	9.194	Trials	9984
ElapsedTime(s)	8207	EstimatedLatency(ms)	9.194	Trials	10048
ElapsedTime(s)	8262	EstimatedLatency(ms)	9.194	Trials	10112
ElapsedTime(s)	8319	EstimatedLatency(ms)	9.194	Trials	10176
ElapsedTime(s)	8378	EstimatedLatency(ms)	9.194	Trials	10240
ElapsedTime(s)	8439	EstimatedLatency(ms)	9.192	Trials	10304
ElapsedTime(s)	8500	EstimatedLatency(ms)	9.192	Trials	10368
ElapsedTime(s)	8554	EstimatedLatency(ms)	9.192	Trials	10432
ElapsedTime(s)	8612	EstimatedLatency(ms)	9.192	Trials	10496
ElapsedTime(s)	8672	EstimatedLatency(ms)	9.192	Trials	10560
ElapsedTime(s)	8733	EstimatedLatency(ms)	9.192	Trials	10624
ElapsedTime(s)	8790	EstimatedLatency(ms)	9.192	Trials	10688
ElapsedTime(s)	8848	EstimatedLatency(ms)	9.192	Trials	10752
ElapsedTime(s)	8904	EstimatedLatency(ms)	9.192	Trials	10816
ElapsedTime(s)	8961	EstimatedLatency(ms)	9.192	Trials	10880
ElapsedTime(s)	9021	EstimatedLatency(ms)	9.192	Trials	10944
ElapsedTime(s)	9084	EstimatedLatency(ms)	9.192	Trials	11008
ElapsedTime(s)	9143	EstimatedLatency(ms)	9.192	Trials	11072
ElapsedTime(s)	9200	EstimatedLatency(ms)	9.192	Trials	11136
ElapsedTime(s)	9257	EstimatedLatency(ms)	9.192	Trials	11200
ElapsedTime(s)	9319	EstimatedLatency(ms)	9.192	Trials	11264
ElapsedTime(s)	9374	EstimatedLatency(ms)	9.192	Trials	11328
ElapsedTime(s)	9433	EstimatedLatency(ms)	9.190	Trials	11392
ElapsedTime(s)	9491	EstimatedLatency(ms)	9.190	Trials	11456
ElapsedTime(s)	9553	EstimatedLatency(ms)	9.190	Trials	11520
ElapsedTime(s)	9615	EstimatedLatency(ms)	9.190	Trials	11584
ElapsedTime(s)	9675	EstimatedLatency(ms)	9.190	Trials	11648
ElapsedTime(s)	9735	EstimatedLatency(ms)	9.190	Trials	11712
ElapsedTime(s)	9792	EstimatedLatency(ms)	9.190	Trials	11776
ElapsedTime(s)	9856	EstimatedLatency(ms)	9.178	Trials	11840
ElapsedTime(s)	9918	EstimatedLatency(ms)	9.178	Trials	11904
ElapsedTime(s)	9977	EstimatedLatency(ms)	9.178	Trials	11968
ElapsedTime(s)	10035	EstimatedLatency(ms)	9.178	Trials	12032
ElapsedTime(s)	10095	EstimatedLatency(ms)	9.178	Trials	12096
ElapsedTime(s)	10159	EstimatedLatency(ms)	9.178	Trials	12160
ElapsedTime(s)	10222	EstimatedLatency(ms)	9.178	Trials	12224
ElapsedTime(s)	10285	EstimatedLatency(ms)	9.178	Trials	12288
ElapsedTime(s)	10348	EstimatedLatency(ms)	9.178	Trials	12352
ElapsedTime(s)	10408	EstimatedLatency(ms)	9.178	Trials	12416
ElapsedTime(s)	10463	EstimatedLatency(ms)	9.178	Trials	12480
ElapsedTime(s)	10525	EstimatedLatency(ms)	9.178	Trials	12544
ElapsedTime(s)	10586	EstimatedLatency(ms)	9.178	Trials	12608
ElapsedTime(s)	10652	EstimatedLatency(ms)	9.178	Trials	12672
ElapsedTime(s)	10721	EstimatedLatency(ms)	9.178	Trials	12736
ElapsedTime(s)	10784	EstimatedLatency(ms)	9.178	Trials	12800
ElapsedTime(s)	10842	EstimatedLatency(ms)	9.178	Trials	12864
ElapsedTime(s)	10907	EstimatedLatency(ms)	9.178	Trials	12928
ElapsedTime(s)	10972	EstimatedLatency(ms)	9.178	Trials	12992
ElapsedTime(s)	11037	EstimatedLatency(ms)	9.178	Trials	13056
ElapsedTime(s)	11098	EstimatedLatency(ms)	9.178	Trials	13120
ElapsedTime(s)	11163	EstimatedLatency(ms)	9.178	Trials	13184
ElapsedTime(s)	11227	EstimatedLatency(ms)	9.178	Trials	13248
ElapsedTime(s)	11291	EstimatedLatency(ms)	9.178	Trials	13312
ElapsedTime(s)	11352	EstimatedLatency(ms)	9.178	Trials	13376
ElapsedTime(s)	11418	EstimatedLatency(ms)	9.178	Trials	13440
ElapsedTime(s)	11485	EstimatedLatency(ms)	9.178	Trials	13504
ElapsedTime(s)	11547	EstimatedLatency(ms)	9.178	Trials	13568
ElapsedTime(s)	11617	EstimatedLatency(ms)	9.178	Trials	13632
ElapsedTime(s)	11680	EstimatedLatency(ms)	9.178	Trials	13696
ElapsedTime(s)	11741	EstimatedLatency(ms)	9.178	Trials	13760
ElapsedTime(s)	11803	EstimatedLatency(ms)	9.178	Trials	13824
ElapsedTime(s)	11866	EstimatedLatency(ms)	9.178	Trials	13888
ElapsedTime(s)	11934	EstimatedLatency(ms)	9.178	Trials	13952
ElapsedTime(s)	12001	EstimatedLatency(ms)	9.178	Trials	14016
ElapsedTime(s)	12066	EstimatedLatency(ms)	9.178	Trials	14080
ElapsedTime(s)	12135	EstimatedLatency(ms)	9.178	Trials	14144
ElapsedTime(s)	12195	EstimatedLatency(ms)	9.178	Trials	14208
ElapsedTime(s)	12255	EstimatedLatency(ms)	9.178	Trials	14272
ElapsedTime(s)	12316	EstimatedLatency(ms)	9.178	Trials	14336
ElapsedTime(s)	12380	EstimatedLatency(ms)	9.178	Trials	14400
ElapsedTime(s)	12445	EstimatedLatency(ms)	9.178	Trials	14464
ElapsedTime(s)	12513	EstimatedLatency(ms)	9.178	Trials	14528
ElapsedTime(s)	12578	EstimatedLatency(ms)	9.178	Trials	14592
ElapsedTime(s)	12645	EstimatedLatency(ms)	9.178	Trials	14656
ElapsedTime(s)	12705	EstimatedLatency(ms)	9.178	Trials	14720
ElapsedTime(s)	12776	EstimatedLatency(ms)	9.178	Trials	14784
ElapsedTime(s)	12851	EstimatedLatency(ms)	9.178	Trials	14848
ElapsedTime(s)	12912	EstimatedLatency(ms)	9.178	Trials	14912
ElapsedTime(s)	12976	EstimatedLatency(ms)	9.178	Trials	14976
ElapsedTime(s)	13047	EstimatedLatency(ms)	9.178	Trials	15040
ElapsedTime(s)	13107	EstimatedLatency(ms)	9.178	Trials	15104
ElapsedTime(s)	13178	EstimatedLatency(ms)	9.178	Trials	15168
ElapsedTime(s)	13238	EstimatedLatency(ms)	9.178	Trials	15232
ElapsedTime(s)	13307	EstimatedLatency(ms)	9.178	Trials	15296
ElapsedTime(s)	13376	EstimatedLatency(ms)	9.178	Trials	15360
ElapsedTime(s)	13442	EstimatedLatency(ms)	9.178	Trials	15424
ElapsedTime(s)	13518	EstimatedLatency(ms)	9.178	Trials	15488
ElapsedTime(s)	13584	EstimatedLatency(ms)	9.178	Trials	15552
ElapsedTime(s)	13649	EstimatedLatency(ms)	9.174	Trials	15616
ElapsedTime(s)	13713	EstimatedLatency(ms)	9.174	Trials	15680
ElapsedTime(s)	13775	EstimatedLatency(ms)	9.174	Trials	15744
ElapsedTime(s)	13848	EstimatedLatency(ms)	9.174	Trials	15808
ElapsedTime(s)	13913	EstimatedLatency(ms)	9.174	Trials	15872
ElapsedTime(s)	13983	EstimatedLatency(ms)	9.174	Trials	15936
ElapsedTime(s)	14048	EstimatedLatency(ms)	9.174	Trials	16000
ElapsedTime(s)	14117	EstimatedLatency(ms)	9.174	Trials	16064
ElapsedTime(s)	14193	EstimatedLatency(ms)	9.174	Trials	16128
ElapsedTime(s)	14257	EstimatedLatency(ms)	9.174	Trials	16192
